availability;description;brand;name;id;price;category;images;quantity
Wysyłamy w 2-3 dni;<br><br><br> Specyficzne kody<br>;Maytoni;Landscape Lighting Toronto;8023;259.16;Zarówki i akcesoria;https://jasniej.com/17109-thickbox_01resp/landscape-lighting-toronto.jpg;2
Wysyłamy w 3-4 dni;<br><br><br> Opis<br><br>Styl<br>    Nowoczesny<br>;Maytoni;Abażur Toronto green;8020;330.0;Zarówki i akcesoria;https://jasniej.com/17106-thickbox_01resp/landscape-lighting-toronto.jpg;5
Wysyłamy w 3-4 dni;<br><br><br> Specyficzne kody<br>;Maytoni;Landscape Lighting Lampshade;8628;47.6;Zarówki i akcesoria;https://jasniej.com/17504-thickbox_01resp/landscape-lighting-lampshade.jpg;1
Wysyłamy w 2-3 dni;<br><br><br> Specyficzne kody<br>;Maytoni;Landscape Lighting Toronto;8019;312.05;Zarówki i akcesoria;https://jasniej.com/17105-thickbox_01resp/landscape-lighting-toronto.jpg;6
Wysyłamy w 2-14 dni;Oxidised steel is one of the biggest trends in home d�cor right now. This beautiful socket from House Doctor is made of oxidised steel and has a nice, raw look. Combine the socket with a fabric cord and play with style and expression. The socket can be used in all rooms in the home. Hang it by itself or in a small group of lamps depending on how much need you want, and what look you desire. Cord and bulb (E27)not included.<br><br><br> Opis<br><br>Materiał<br>    Steel/<br>Wymiary<br>    średnica7/4cm. H11.5cm. E27<br>Kolor<br>    Czarny<br>;House Doctor;Socket cover, Funnel, Black oxidized;12750;57.85;Zarówki i akcesoria;https://jasniej.com/41104-thickbox_01resp/socket-cover-funnel-black-oxidized.jpg, https://jasniej.com/43214-thickbox_01resp/socket-cover-funnel-black-oxidized.jpg, https://jasniej.com/45869-thickbox_01resp/socket-cover-funnel-black-oxidized.jpg;5
Wysyłamy w 2-14 dni;White decoration is a beautiful, round LED-bulb from House Doctor. The bulb has a nice white matte colour, which gives you a soft, nice and warm light ﾖ perfect for creating a cosy atmosphere in your home. Use the bulb as a decoration in itself, or together with a decorative socket, or with a nice lampshade to make your own personal light decoration. Dimmable, 2 W/E27, Lifespan: 30,000 hours.<br><br><br> Opis<br><br>Wymiary<br>    L17.5cm. średnica-12.5cm. dimmabLe. 2 W/E27. Lifespan30.000 Hours.<br>Kolor<br>    Biały<br>;House Doctor;LED bulb, White Decoration;12739;155.75;Zarówki i akcesoria;https://jasniej.com/41093-thickbox_01resp/led-bulb-white-decoration.jpg, https://jasniej.com/43200-thickbox_01resp/led-bulb-white-decoration.jpg, https://jasniej.com/45858-thickbox_01resp/led-bulb-white-decoration.jpg;1
Wysyłamy w 2-14 dni;GREY DECORATION is a nice, round LED-bulb from House Doctor. The bulb has a stunning golden glow in the glass that adds warmth and atmosphere the home. Use the bulb together with a socket, or combine it with a beautiful and elegant lampshade. In this way, you will be able to create your own beautiful light decoration. Dimmable, 2 W/E27, Lifespan: 30,000 hours.<br><br><br> Opis<br><br>Wymiary<br>    L17.5cm. średnica12. 5cm. dimmabLe. 2 W/E27. Lifespan30.000 Hours.<br>Kolor<br>    Szary<br>;House Doctor;LED bulb, Grey Decoration;12738;155.75;Zarówki i akcesoria;https://jasniej.com/41092-thickbox_01resp/led-bulb-grey-decoration.jpg, https://jasniej.com/43199-thickbox_01resp/led-bulb-grey-decoration.jpg, https://jasniej.com/45857-thickbox_01resp/led-bulb-grey-decoration.jpg;6
Wysyłamy w 2-14 dni;Beautiful, oblong LED-bulb from House Doctor. The bulb has a nice, soft and warm light that adds cosiness and character to the home. Use it together with a socket, or combine bulb and socket with a lampshade. In this way, you will be able to create your own beautiful light decoration. Dimmable, 2 W/E27, Lifespan: 30,000 hours.<br><br><br> Opis<br><br>Wymiary<br>    L16.5cm. średnica2.5cm. dimmabLe. 2 W/E27. Lifespan30.000 Hours.<br>Kolor<br>    Przezroczysty<br>;House Doctor;LED bulb, Clear Decoration;12737;93.45;Zarówki i akcesoria;https://jasniej.com/41091-thickbox_01resp/led-bulb-clear-decoration.jpg, https://jasniej.com/43198-thickbox_01resp/led-bulb-clear-decoration.jpg, https://jasniej.com/45856-thickbox_01resp/led-bulb-clear-decoration.jpg;9
Wysyłamy w 2-14 dni;Round LED-bulb from House Doctor. The bulb has a nice, soft and warm light that adds a cosy atmosphere to the home. Use it together with a socket, or combine bulb and socket with a lampshade. In this way, you will be able to create your own beautiful light decoration that will add warmth and character to the home. Dimmable, 2 W / E27, Lifespan: 30,000 hours.<br><br><br> Opis<br><br>Wymiary<br>    średnica8cm. dimmabLe. 2 W/E27. Lifespan30.000 Hours.<br>Kolor<br>    Przezroczysty<br>;House Doctor;LED bulb, Clear Decoration;12736;80.1;Zarówki i akcesoria;https://jasniej.com/41090-thickbox_01resp/led-bulb-clear-decoration.jpg, https://jasniej.com/43197-thickbox_01resp/led-bulb-clear-decoration.jpg, https://jasniej.com/45855-thickbox_01resp/led-bulb-clear-decoration.jpg;9
Wysyłamy w 2-14 dni;Stunning, bulb shaped LED-bulb from House Doctor. Use the bulb together with a socket to create a lamp with a personal look. Combine the bulb and a socket with a lampshade to create a beautiful decoration that adds style and elegance to the home. The bulb has a nice, warm and soft light, which creates a wonderful atmosphere in the home. Dimmable, 2 W / E27, Lifespan: 30,000 hours.<br><br><br> Opis<br><br>Wymiary<br>    L14.6cm. średnica6.5cm. DimmabLe. 2 W/E27. Lifespan30.000 Hours.<br>Kolor<br>    Przezroczysty<br>;House Doctor;LED bulb, Clear Decoration;12735;80.1;Zarówki i akcesoria;https://jasniej.com/41089-thickbox_01resp/led-bulb-clear-decoration.jpg, https://jasniej.com/43196-thickbox_01resp/led-bulb-clear-decoration.jpg, https://jasniej.com/45854-thickbox_01resp/led-bulb-clear-decoration.jpg;1
Wysyłamy w 2-14 dni;Cap for socket from House Doctor. The cap is called Kant and is made from brass that is plated with a beautiful silver finish lacquer. Place the cap on the socket, and you will immediately achieve a beautiful light with a simple yet modern look. Dimension: dia.: 4.5 cm, h.: 11 cm. E27<br><br><br> Opis<br><br>Wymiary<br>    średnica4.5cm. H11cm<br>Kolor<br>    Srebrny<br>;House Doctor;Socket cover, Kant, Silver;12655;48.95;Zarówki i akcesoria;https://jasniej.com/40990-thickbox_01resp/socket-cover-kant-silver.jpg, https://jasniej.com/43055-thickbox_01resp/socket-cover-kant-silver.jpg;9
Wysyłamy w 2-14 dni;Kant from House Doctor is a practical cap that you can place on a socket. This beautiful cap is made from brass, which adds a warm and exclusive look to the design. Place the cap on the socket, and you will achieve a light with a new look. Dimension: dia.: 4.5 cm, h.: 11 cm. E27<br><br><br> Opis<br><br>Materiał<br>    Brass/<br>Wymiary<br>    średnica4.5cm. H11cm<br>Kolor<br>    Złoty<br>;House Doctor;Socket cover, Kant, Brass;12622;48.95;Zarówki i akcesoria;https://jasniej.com/40950-thickbox_01resp/socket-cover-kant-brass.jpg, https://jasniej.com/43013-thickbox_01resp/socket-cover-kant-brass.jpg;2
Wysyłamy w 2-14 dni;Traditional black/white fabric cord with a wide socket from House Doctor. The cord is 3m long making it possible to hang in many ways. The socket comes with two circulation rings. Note: bulb is not included, but can be bought separately. E27, Bakelite external thread, max 60 Watt, 3m wire<br><br><br> Opis<br><br>Materiał<br>    Fabric.Plastic<br>Wymiary<br>    E27. Max 60 W. 3.0 m cabLe<br>Kolor<br>    Czarny<br>;House Doctor;Fabric wire w. socket and two rings, Black/White;12605;129.05;Zarówki i akcesoria;https://jasniej.com/40932-thickbox_01resp/fabric-wire-w-socket-and-two-rings-black-white.jpg, https://jasniej.com/42997-thickbox_01resp/fabric-wire-w-socket-and-two-rings-black-white.jpg;2
Wysyłamy w 2-14 dni;Globe from House Doctor is a beautiful light chain with 15 LED lights. The lights are placed at a distance of 10 cm in between. The light chain uses battery, and is therefore only suitable for inside use. Use it as a cosy light source in your living room or conservatory. You can also achieve a stunning and different effect by placing the light chain in a glass vase. Light chain, Globe, 15 Led lights. Dimension: distance between bulbs: 10 cm, l.: 1.7m. For battery and inside use only.<br><br><br> Opis<br><br>Wymiary<br>    15 LED LigHt . buLb space10cm. L1.7 m. For battery<br>Kolor<br>    Przezroczysty<br>;House Doctor;Light chain, Globe, 15 LED light;12555;40.05;Zarówki i akcesoria;https://jasniej.com/40871-thickbox_01resp/light-chain-globe-15-led-light.jpg, https://jasniej.com/42924-thickbox_01resp/light-chain-globe-15-led-light.jpg, https://jasniej.com/45690-thickbox_01resp/light-chain-globe-15-led-light.jpg;1
Wysyłamy w 2-14 dni;Round LED-bulb from House Doctor. Use the bulb together with a socket when you want a lamp with a raw, industrial appeal. Combine bulb and socket with a stunning lampshade, and you will have a beautiful decoration that adds light and warmth to the home. The bulb has wonderful, soft and warm light, and the LED-bulb simultaneously saves you energy and has a longer life. Dimmable, 2 W / E27, Lifespan: 30,000 hours.<br><br><br> Opis<br><br>Wymiary<br>    L17.5cm. średnica12.5cm. DimmabLe. 2 W/E27. Lifespan30.000 Hours.<br>Kolor<br>    Przezroczysty<br>;House Doctor;LED bulb, Clear Decoration, Clear;12734;106.8;Zarówki i akcesoria;https://jasniej.com/41088-thickbox_01resp/led-bulb-clear-decoration-clear.jpg, https://jasniej.com/43195-thickbox_01resp/led-bulb-clear-decoration-clear.jpg, https://jasniej.com/45853-thickbox_01resp/led-bulb-clear-decoration-clear.jpg;7
Wysyłamy w 2-14 dni;Lights are perfect for creating a cosy and atmospheric vibe in your home�s d�cor. This stunning light chain from House Doctor has 80 small lights that are attached to a simple yet elegant light chain with a distance of 10 cm between the lights. The light chain has the most stunning silver finish. Twist the light chain around a beautiful wreath, door or plant. You can also use the lights to create a beautiful and atmospheric table setting. With timer function - Battery not included.<br><br><br> Opis<br><br>Materiał<br>    Copper.Plastic.LEDbulb<br>Wymiary<br>    10 m. 80 Lys. 10cm betWeen tHe LigHts. battery WitH timer function<br>Kolor<br>    Srebrny<br>;House Doctor;10 m, Silver;12511;93.45;Zarówki i akcesoria;https://jasniej.com/40822-thickbox_01resp/10-m-silver.jpg;3
Wysyłamy w 2-14 dni;Light creates warm and atmosphere in your home. This beautiful light chain from House Doctor consists of 80 small lights on a fine copper chain that are placed with a distance of 10 cm in between each bulb. The warm light and the stunning copper finish add lots of warmth to your home�s d�cor. This item is ideal for a simple Nordic-inspired home with lots of natural elements. Twist the light chain around a beautiful wreath, door or plant. You can also use the lights to create a beautiful and atmospheric table setting. With timer function - Battery not included.<br><br><br> Opis<br><br>Materiał<br>    Copper.Plastic.LEDbulb<br>Wymiary<br>    10 m. 80 Lys. 10cm betWeen tHe LigHts. battery WitH timer function<br>Kolor<br>    Miedziany<br>;House Doctor;10 m, Copper;12479;93.45;Zarówki i akcesoria;https://jasniej.com/40788-thickbox_01resp/10-m-copper.jpg;4
Wysyłamy w 2-14 dni;Use lights in your home to create a cosy and atmospheric vibe. This beautiful light chain from House Doctor has 80 small lights that are attached to a brass chain taht are placed with a distance of 10 cm in between each light. The warm glow from the lights and the golden brass chain give the product a warm and welcoming appeal. Twist the light chain around a beautiful wreath, door or plant. You can also use the lights to create a beautiful and atmospheric table setting. With timer fuction - Battery not included.<br><br><br> Opis<br><br>Materiał<br>    Copper.Plastic.LEDbulb<br>Wymiary<br>    10 m. 80 Lys. 10cm betWeen tHe LigHts. battery WitH timer function<br>Kolor<br>    Złoty<br>;House Doctor;10 m, Brass;12520;93.45;Zarówki i akcesoria;https://jasniej.com/40832-thickbox_01resp/10-m-brass.jpg;5
Wysyłamy w 2-14 dni;Fly is a beautiful black fabric cord with socket that has a stunning brass finish. The cord is 3m long making it possible to hang in many ways. Put a nice bulb in it, and hang it on its own or together with other lamps in a corner. Note: bulb is not included, but can be purchased separately. Dimension: dia.: 4.5 cm, h.: 14 cm, E27, max 40 Watt, 3 meter cord<br><br><br> Opis<br><br>Materiał<br>    Fabric/Metal/<br>Wymiary<br>    średnica4.5cm. H14cm. E27. Max 40 W. 3.0 m cabLe<br>Kolor<br>    Złoty<br>;House Doctor;Socket, Fly, Brass;12471;267.0;Zarówki i akcesoria;https://jasniej.com/40774-thickbox_01resp/socket-fly-brass.jpg, https://jasniej.com/42790-thickbox_01resp/socket-fly-brass.jpg, https://jasniej.com/45606-thickbox_01resp/socket-fly-brass.jpg;2
Wysyłamy w 2-14 dni;Traditional black/white fabric cord with a narrow socket from House Doctor. The cord is 3m long making it possible to hang in many ways. The socket comes with two circulation rings. Note: bulb is not included, but can be bought separately. E14, Bakelite external thread, max 40 Watt, 3m wire<br><br><br> Opis<br><br>Materiał<br>    Fabric.Plastic<br>Wymiary<br>    E14. Max 40 W. 3.0 m cabLe<br>Kolor<br>    Czarny<br>;House Doctor;Fabric wire w. socket and two rings, Black/White;12467;129.05;Zarówki i akcesoria;https://jasniej.com/40769-thickbox_01resp/fabric-wire-w-socket-and-two-rings-black-white.jpg, https://jasniej.com/42787-thickbox_01resp/fabric-wire-w-socket-and-two-rings-black-white.jpg;7
Wysyłamy w 2-14 dni;Black fabric wire with a wide socket from House Doctor. The wire is 3 m long which creates a lot of opportunities for usage. The socket comes with two circulation rings. E27, max 60 Watt, Bakelite external thread, 3m wire<br><br><br> Opis<br><br>Materiał<br>    Fabric.Plastic<br>Wymiary<br>    E27. Max 60 W. 3.0 m cabLe<br>Kolor<br>    Czarny<br>;House Doctor;Fabric wire w. socket and two rings, Black;12406;129.05;Zarówki i akcesoria;https://jasniej.com/40688-thickbox_01resp/fabric-wire-w-socket-and-two-rings-black.jpg, https://jasniej.com/42688-thickbox_01resp/fabric-wire-w-socket-and-two-rings-black.jpg;9
Wysyłamy w 2-14 dni;<br><br><br> Opis<br><br>Materiał<br>    juta<br>Długość<br>    27<br>Szerokość<br>    27<br>Styl<br>    Skandynawski<br>Wysokość<br>    31,5<br>Wymiary<br>    27x27x31,5cm<br>Kolor<br>    Pomarańczowy<br>;HK Living;Sześciokątny abażur pomarańczowy z juty, rozmiar M;10317;349.99;Zarówki i akcesoria;https://jasniej.com/37842-thickbox_01resp/szesciokatny-abazur-pomaranczowy-z-juty-rozmiar-m.jpg, https://jasniej.com/37843-thickbox_01resp/szesciokatny-abazur-pomaranczowy-z-juty-rozmiar-m.jpg, https://jasniej.com/37844-thickbox_01resp/szesciokatny-abazur-pomaranczowy-z-juty-rozmiar-m.jpg;7
Wysyłamy w 2-14 dni;Black fabric cord with a narrow socket from House Doctor. The socket is slightly rounded. The cord is 3m long making it possible to hang it in many ways. The socket comes with two circulation rings. Note: bulb is not included, but can be bought separately. E14, Bakelite external thread, max 40 Watt, 3m wire<br><br><br> Opis<br><br>Materiał<br>    Fabric.Plastic<br>Wymiary<br>    E14. Max 40 W. 3.0 m cabLe<br>Kolor<br>    Czarny<br>;House Doctor;Fabric wire w. socket and two rings, Black;12466;129.05;Zarówki i akcesoria;https://jasniej.com/40768-thickbox_01resp/fabric-wire-w-socket-and-two-rings-black.jpg, https://jasniej.com/42786-thickbox_01resp/fabric-wire-w-socket-and-two-rings-black.jpg;1
Wysyłamy w 2-14 dni;<br><br><br> Opis<br><br>Materiał<br>    len<br>Styl<br>    Skandynawski<br>Wymiary<br>    32x20cm<br>Kolor<br>    Czarny<br>;Its About RoMi;Abażur do lampy wiszącej/ stojącej/ stołowej 32x20cm;8992;349.99;Zarówki i akcesoria;https://jasniej.com/51141-thickbox_01resp/abazur-do-lampy-wiszacej-stojacej-stolowej-32x20cm.jpg, https://jasniej.com/51142-thickbox_01resp/abazur-do-lampy-wiszacej-stojacej-stolowej-32x20cm.jpg, https://jasniej.com/51143-thickbox_01resp/abazur-do-lampy-wiszacej-stojacej-stolowej-32x20cm.jpg, https://jasniej.com/51144-thickbox_01resp/abazur-do-lampy-wiszacej-stojacej-stolowej-32x20cm.jpg, https://jasniej.com/51145-thickbox_01resp/abazur-do-lampy-wiszacej-stojacej-stolowej-32x20cm.jpg, https://jasniej.com/51146-thickbox_01resp/abazur-do-lampy-wiszacej-stojacej-stolowej-32x20cm.jpg, https://jasniej.com/51147-thickbox_01resp/abazur-do-lampy-wiszacej-stojacej-stolowej-32x20cm.jpg;3
Wysyłamy w 2-14 dni;<br><br><br> Opis<br><br>Materiał<br>    len<br>Styl<br>    Skandynawski<br>Wymiary<br>    60x30cm<br>;Its About RoMi;Abażur do lampy wiszącej/ stojącej 60x30cm;8993;949.0;Zarówki i akcesoria;https://jasniej.com/51148-thickbox_01resp/abazur-do-lampy-wiszacej-stojacej-60x30cm.jpg, https://jasniej.com/51149-thickbox_01resp/abazur-do-lampy-wiszacej-stojacej-60x30cm.jpg, https://jasniej.com/51150-thickbox_01resp/abazur-do-lampy-wiszacej-stojacej-60x30cm.jpg;7
Wysyłamy w 2-14 dni;<br><br><br> Opis<br><br>Kolor<br>    Biały<br>;Umage Copenhagen;Żarówka E27 2W Idea LED A++ średnica 45 mm;23520;69.0;Zarówki i akcesoria;https://jasniej.com/65058-thickbox_01resp/zarowka-e27-2w-idea-led-a-srednica-45-mm.jpg;1
Chwilowo niedostępny – zapytaj o termin;<br><br><br> Opis<br><br>Kolor<br>    Biały<br>;Umage Copenhagen;Żarówka dekoracyjna E27 3W Idea LED A+ średnica 125 mm;23709;115.01;Zarówki i akcesoria;https://jasniej.com/65247-thickbox_01resp/zarowka-dekoracyjna-e27-3w-idea-led-a-srednica-125-mm.jpg;8
Wysyłamy w 2-14 dni;<br><br><br> Opis<br><br>Kolor<br>    Biały<br>;Umage Copenhagen;Żarówka lustrzana E27 6W Idea LED A+ średnica 80 mm;23519;89.0;Zarówki i akcesoria;https://jasniej.com/65057-thickbox_01resp/zarowka-lustrzana-e27-6w-idea-led-a-srednica-80-mm.jpg;9
Wysyłamy w 3-4 dni;<br><br><br> Opis<br><br>Styl<br>    Nowoczesny<br>;Maytoni;Landscape Lighting Toronto;8026;140.0;Zarówki i akcesoria;https://jasniej.com/17112-thickbox_01resp/landscape-lighting-toronto.jpg;8
Wysyłamy w 2-14 dni;<br><br><br> Opis<br><br>Kolor<br>    Biały<br>;Umage Copenhagen;Żarówka dekoracyjna E27 6W Idea LED A+ średnica 60 mm;23552;59.0;Zarówki i akcesoria;https://jasniej.com/65090-thickbox_01resp/zarowka-dekoracyjna-e27-6w-idea-led-a-srednica-60-mm.jpg;6
Wysyłamy w 3-4 dni;<br><br><br> Specyficzne kody<br>;Maytoni;Landscape Lighting Lampshade;8632;50.0;Zarówki i akcesoria;https://jasniej.com/17508-thickbox_01resp/landscape-lighting-lampshade.jpg;7
Wysyłamy w 3-4 dni;<br><br><br> Specyficzne kody<br>;Maytoni;Landscape Lighting Lampshade;8634;39.0;Zarówki i akcesoria;https://jasniej.com/17510-thickbox_01resp/landscape-lighting-lampshade.jpg;3
Wysyłamy w 3-4 dni;<br><br><br> Opis<br><br>Styl<br>    Nowoczesny<br>;Maytoni;Landscape Lighting Toronto;8022;330.0;Zarówki i akcesoria;https://jasniej.com/17108-thickbox_01resp/landscape-lighting-toronto.jpg;8
Wysyłamy w 3 – 4 dni;<br><br><br> Specyficzne kody<br>;Maytoni;Landscape Lighting Lampshade;8638;39.0;Zarówki i akcesoria;https://jasniej.com/17514-thickbox_01resp/landscape-lighting-lampshade.jpg;3
Wysyłamy w 3-4 dni;<br><br><br> Specyficzne kody<br>;Maytoni;Landscape Lighting Lampshade;8629;39.0;Zarówki i akcesoria;https://jasniej.com/17505-thickbox_01resp/landscape-lighting-lampshade.jpg;4
Wysyłamy w 3-4 dni;<br><br><br> Specyficzne kody<br>;Maytoni;Landscape Lighting Lampshade;8636;56.0;Zarówki i akcesoria;https://jasniej.com/17512-thickbox_01resp/landscape-lighting-lampshade.jpg;1
Wysyłamy w 3-4 dni;<br><br><br> Specyficzne kody<br>;Maytoni;Landscape Lighting Lampshade;8630;62.0;Zarówki i akcesoria;https://jasniej.com/17506-thickbox_01resp/landscape-lighting-lampshade.jpg;6
Wysyłamy w 3-4 dni;http://mais-upload.s3.amazonaws.com/upload/media/6c4f4665-9641-4e3b-bde5-7fd1e54ce844/s/DC-500_(1).jpg<br><br><br> Opis<br><br>Kolor<br>    Czarny<br>;Maytoni;Accessory Crystal Cleaner;8624;84.0;Zarówki i akcesoria;https://jasniej.com/18540-thickbox_01resp/accessory-crystal-cleaner.jpg;9
Chwilowo niedostępne – zapytaj o termin;Metal ceiling bases with single or multiple light plank.<br><br><br> Opis<br><br>Średnica<br>    80<br>Wysokość<br>    20<br>Kolor<br>    Biały<br>;Maytoni;Universal Mount Universal base;8569;45.0;Zarówki i akcesoria;https://jasniej.com/17447-thickbox_01resp/universal-mount-universal-base.jpg;4
Chwilowo niedostępne – zapytaj o termin;Ceiling base for mounting of bulbs for 5, 8, 10 and 14 pendants.<br><br><br> Opis<br><br>Średnica<br>    205<br>Wysokość<br>    30<br>Kolor<br>    Czarny<br>;Maytoni;Universal Mount Dakota;8563;90.0;Zarówki i akcesoria;https://jasniej.com/17441-thickbox_01resp/universal-mount-dakota.jpg;3
Chwilowo niedostępne – zapytaj o termin;Metal ceiling bases with single or multiple light plank.<br><br><br> Opis<br><br>Średnica<br>    80<br>Wysokość<br>    20<br>Kolor<br>    Czarny<br>;Maytoni;Universal Mount Universal base;8570;50.0;Zarówki i akcesoria;https://jasniej.com/17448-thickbox_01resp/universal-mount-universal-base.jpg;4
Wysyłamy w 2-14 dni;<br><br><br> Opis<br><br>Kolor<br>    Pomarańczowy<br>;Umage Copenhagen;Żarówka E27 2W Idea Amber LED A+ średnica 80 mm - bursztynowa;23509;69.0;Zarówki i akcesoria;https://jasniej.com/65047-thickbox_01resp/zarowka-e27-2w-idea-amber-led-a-srednica-80-mm-bursztynowa.jpg;7
Wysyłamy w 2-14 dni;<br><br><br> Opis<br><br>Kolor<br>    Biały<br>;Umage Copenhagen;Żarówka E27 4W Idea LED A+ 2700K średnica 40 mm;23527;59.0;Zarówki i akcesoria;https://jasniej.com/65065-thickbox_01resp/zarowka-e27-4w-idea-led-a-2700k-srednica-40-mm.jpg;8
Wysyłamy w 2-14 dni;<br><br><br> Opis<br><br>Kolor<br>    Biały<br>;Umage Copenhagen;Żarówka E27 13W Idea LED A+ 4000K - białe światło;23508;59.0;Zarówki i akcesoria;https://jasniej.com/65046-thickbox_01resp/zarowka-e27-13w-idea-led-a-4000k-biale-swiatlo.jpg;1
Wysyłamy w 2-14 dni;<br><br><br> Opis<br><br>Kolor<br>    Biały<br>;Umage Copenhagen;Żarówka E14 4W Idea LED A++ 2700K średnica 45 mm;23507;39.0;Zarówki i akcesoria;https://jasniej.com/65045-thickbox_01resp/zarowka-e14-4w-idea-led-a-2700k-srednica-45-mm.jpg;8
Chwilowo niedostępne – zapytaj o termin;Ceiling base for mounting of bulbs for 5, 8, 10 and 14 pendants.<br><br><br> Opis<br><br>Średnica<br>    205<br>Wysokość<br>    30<br>Kolor<br>    Czarny<br>;Maytoni;Universal Mount Dakota;8564;112.0;Zarówki i akcesoria;https://jasniej.com/17442-thickbox_01resp/universal-mount-dakota.jpg;6
Chwilowo niedostępne – zapytaj o termin;Metal ceiling bases with single or multiple light plank.<br><br><br> Opis<br><br>Średnica<br>    300<br>Wysokość<br>    25<br>Kolor<br>    Czarny<br>;Maytoni;Universal Mount Universal base;8571;162.0;Zarówki i akcesoria;https://jasniej.com/17449-thickbox_01resp/universal-mount-universal-base.jpg;5
Chwilowo niedostępne – zapytaj o termin;Metal ceiling bases with single or multiple light plank.<br><br><br> Opis<br><br>Średnica<br>    300<br>Wysokość<br>    25<br>Kolor<br>    Biały<br>;Maytoni;Universal Mount Universal base;8566;162.0;Zarówki i akcesoria;https://jasniej.com/17444-thickbox_01resp/universal-mount-universal-base.jpg;1
Chwilowo niedostępne – zapytaj o termin;Ceiling base for mounting of bulbs for 5, 8, 10 and 14 pendants.<br><br><br> Opis<br><br>Średnica<br>    205<br>Wysokość<br>    30<br>Kolor<br>    Czarny<br>;Maytoni;Universal Mount Dakota;8562;112.0;Zarówki i akcesoria;https://jasniej.com/17440-thickbox_01resp/universal-mount-dakota.jpg;8
Chwilowo niedostępne – zapytaj o termin;Metal ceiling bases with single or multiple light plank.<br><br><br> Opis<br><br>Szerokość<br>    650<br>Wysokość<br>    25-650<br>Wysokość<br>    25<br>Głębokość<br>    50<br>Kolor<br>    Czarny<br>;Maytoni;Universal Mount Universal base;8567;196.0;Zarówki i akcesoria;https://jasniej.com/17445-thickbox_01resp/universal-mount-universal-base.jpg;6
Chwilowo niedostępne – zapytaj o termin;Ceiling base for mounting of bulbs for 5, 8, 10 and 14 pendants.<br><br><br> Opis<br><br>Średnica<br>    205<br>Wysokość<br>    30<br>Kolor<br>    Czarny<br>;Maytoni;Universal Mount Dakota;8565;101.0;Zarówki i akcesoria;https://jasniej.com/17443-thickbox_01resp/universal-mount-dakota.jpg;7
;<br><br><br> Opis<br><br>Styl<br>    Skandynawski<br>Styl<br>    Minimalistyczny<br>Styl<br>    Nowoczesny<br>;Menu;TR Bulb, Dim-To-Warm, Matt Opal;18397;461.02;Zarówki i akcesoria;https://jasniej.com/70557-thickbox_01resp/tr-bulb-dim-to-warm-matt-opal-colli2.jpg;2
Chwilowo niedostępne – zapytaj o termin;Metal ceiling bases with single or multiple light plank.<br><br><br> Opis<br><br>Szerokość<br>    650<br>Wysokość<br>    25-650<br>Wysokość<br>    25<br>Głębokość<br>    50<br>Kolor<br>    Biały<br>;Maytoni;Universal Mount Universal base;8568;196.0;Zarówki i akcesoria;https://jasniej.com/17446-thickbox_01resp/universal-mount-universal-base.jpg;1
;<br><br><br> Opis<br><br>Styl<br>    Skandynawski<br>Styl<br>    Minimalistyczny<br>Styl<br>    Nowoczesny<br>;Menu;TR Bulb, Matt Opal;18396;461.02;Zarówki i akcesoria;https://jasniej.com/70556-thickbox_01resp/tr-bulb-matt-opal-colli2.jpg;7
;<br><br><br> Opis<br><br>Styl<br>    Skandynawski<br>Styl<br>    Minimalistyczny<br>Styl<br>    Nowoczesny<br>;Menu;TR Bulb, Shiny Opal;18395;461.02;Zarówki i akcesoria;https://jasniej.com/70555-thickbox_01resp/tr-bulb-shiny-opal-colli2.jpg;5
Wysyłamy w 2-14 dni;Lighting is an important part of every room. It brings life and atmosphere to the interior in a decorative way but it also functions as a practical element that makes it easier to navigate in your home whether if its daytime or nighttime. This light bulb from House Doctor is therefore a necessity in your home. The LED-bulb, G9, 2 W, is perfect for a wide range of lamps. No matter in what room you use the light bulb, it will light up the room in the most beautiful way.<br><br><br> Opis<br><br>Materiał<br>    Glass<br>Wymiary<br>    L5cm. Lifetime 2000 Hours<br>Kolor<br>    Przezroczysty<br>;House Doctor;LED bulb, G9;13705;22.25;Zarówki i akcesoria;https://jasniej.com/42135-thickbox_01resp/led-bulb-g9.jpg, https://jasniej.com/44700-thickbox_01resp/led-bulb-g9.jpg;7
Wysyłamy w 2-14 dni;Lamps are an indispensable part of the home decor. Every lamp looks differently and consists of different shapes, materials and colours. Therefore, House Doctor enables you to choose the look you want with this superfine socket, Fly, which has a black colour. Choose a light bulb that gives the light you want in the room and decide if you want to add a beautiful lamp shade ﾖ perhaps a lamp shade that will provide the home decor with a sculptural element. Note: Light bulb is not included. Buy a E27, Max 40 W light bulb separately.<br><br><br> Opis<br><br>Materiał<br>    Fabric/Iron/<br>Wymiary<br>    L10cm. średnica4.5cm<br>Kolor<br>    Czarny<br>;House Doctor;Socket, Fly, Black;13543;267.0;Zarówki i akcesoria;https://jasniej.com/41973-thickbox_01resp/socket-fly-black.jpg, https://jasniej.com/44477-thickbox_01resp/socket-fly-black.jpg;5
